first.author;title;species;sex;age;lat;lon;study.location;study.date;tag.type;tag.mass;body.mass;forearm;body.mass.recap;date.retrieval;time.retieval;duration;landscape ;emergence.firstnight;emergence.secondnight;em.both;flight.duration.firstnight;flight.duration.secondnight;fd.both;travelled.distance.firstnight;max.distance.roost.firstnight;travelled.distance.secondnight;max.distance.roost.secondnight;health.problems;repository;ID.bat/tag;comment;scheduled_timeinterval_s
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;female;adult;53.61449;7.398331;Norden Lower Saxony;16.08.2020;Vesper GPS, ASD;3.61;33;54.2;25;;;13;farmland;NA;32.15;32;NA;NA;NA;NA;NA;NA;7.19717;no;not uploaded yet;N3/1B50024E;published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;male;adult;53.61449;7.398331;Norden Lower Saxony;15.08.2020;Vesper GPS, ASD;3.61;29;55.1;NA;;;2;farmland;266.1666667;9.416666667;266.1666667;NA;NA;NA;NA;2.3777;NA;6.04499;no;not uploaded yet;N4/1950614E;;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;male;adult;53.61449;7.398331;Norden Lower Saxony;15.08.2020;Vesper GPS, ASD;3.61;31;50.3;25.5;;;3;farmland;NA;55.3;55;NA;NA;NA;NA;NA;NA;6.47476;no;not uploaded yet;N6/1850784E;published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;male;adult;53.5888828;7.4000095;Norden Lower Saxony;27.08.2020;Vesper GPS, ASD;3.61;39;52.3;32.3;;;5;farmland;NA;41.81666667;42;NA;NA;NA;NA;NA;NA;4.08998;no;not uploaded yet;N16/2150024E;published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;female;adult;53.5888828;7.4000095;Norden Lower Saxony;27.08.2020;Vesper GPS, ASD;3.69;31.5;54.27;30.5;;;4;farmland;178.4166667;45.4;178.4166667;NA;NA;NA;NA;8.23446;NA;7.11599;no;not uploaded yet;N17/1850714E;published;30
Roeleke;Habitat use of bats in relation to wind turbines revealed by GPS tracking;Nyctalus noctula;female;adult;53.372703;14.048077;Carmzow Uckermark;18.07.2014;Robin GPS, CellGuide / Lucid;3.7;37;54.3;35;;;7;farmland;19;17;19;99;109;99;23;8.2;31.8;10.9;no;movebank, 137082593;69879;;30
Roeleke;Habitat use of bats in relation to wind turbines revealed by GPS tracking;Nyctalus noctula;female;adult;53.372703;14.048077;Carmzow Uckermark;18.07.2014;Robin GPS, CellGuide / Lucid;3.7;37;56.4;34;;;7;farmland;36;33;36;94;119;94;17;4.3;27.2;6.3;no;movebank, 137082593;91881;;30
Roeleke;Habitat use of bats in relation to wind turbines revealed by GPS tracking;Nyctalus noctula;female;adult;53.372703;14.048077;Carmzow Uckermark;18.07.2014;Robin GPS, CellGuide / Lucid;3.7;34.5;55.8;33;;;7;farmland;21;20;21;128;145;128;32;8.2;42.6;13.7;no;movebank, 137082593;108006;;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;female;adult;53.6189952;7.3944318;Norden Lower Saxony;18.08.2020;Vesper GPS, ASD;3.7;32;51.65;26.6;;;3;farmland;152.45;41.31666667;152.45;NA;NA;NA;NA;4.72507;NA;4.06455;no;not uploaded yet;N13/2250674E;published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;male;adult;53.6143177;7.4000524;Norden Lower Saxony;17.08.2020;Vesper GPS, ASD;3.71;32;51.73;30.8;;;2;farmland;158.6333333;33.45;158.6333333;NA;NA;NA;NA;3.34703;NA;5.81474;no;not uploaded yet;N12/2650044E;published;30
Stidsholt;in preperation;Nyctalus noctula;male;adult;54.0993499;12.1313286;Rostock Mecklenburg-Western Pomerania;09.06.2020;Vesper GPS, ASD;3.75;23.7;52.3;25.75;;;8;urban;3.316666667;13.11666667;3.316666667;NA;NA;NA;NA;3.77145;NA;2.81088;no;not uploaded yet;MR12/2050024E;not published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;female;adult;53.61449;7.398331;Norden Lower Saxony;15.08.2020;Vesper GPS, ASD;3.78;32;52.1;24.8;;;16;farmland;NA;42.16666667;42;NA;NA;NA;NA;NA;NA;6.59087;no;not uploaded yet;N8/26507C4E;published;30
Stidsholt;in preperation;Nyctalus noctula;male;adult;54.0997022;12.1315586;Rostock Mecklenburg-Western Pomerania;09.06.2020;Vesper GPS, ASD;3.78;27.2;53.2;NA;;;3;urban;13.06666667;11.23333333;13.06666667;NA;NA;NA;NA;1.83146;NA;2.45026;no;not uploaded yet;MR7/2750714E;not published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;male;adult;53.61449;7.398331;Norden Lower Saxony;15.08.2020;Vesper GPS, ASD;3.79;35;51.4;31.5;;;3;farmland;NA;23.03333333;23;NA;NA;NA;NA;NA;NA;4.9462;no;not uploaded yet;N7/26507B4E;published;30
Stidsholt;in preperation;Nyctalus noctula;male;adult;54.1396016;12.1472412;Rostock Mecklenburg-Western Pomerania;09.06.2020;Vesper GPS, ASD;3.79;25.7;52.2;24.5;;;4;urban;14.21666667;1.333333333;14.21666667;NA;NA;NA;NA;2.55407;NA;2.26998;no;not uploaded yet;MR4/40500E4E;not published;30
Stidsholt;in preperation;Nyctalus noctula;male;adult;54.0993499;12.1313286;Rostock Mecklenburg-Western Pomerania;10.06.2020;Vesper GPS, ASD;3.8;NA;NA;NA;;;2;urban;-10.55;-2.75;-10.55;NA;NA;NA;NA;3.34057;NA;1.65324;no;not uploaded yet;MR13/2650604E;not published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;female;adult;53.61449;7.398331;Norden Lower Saxony;16.08.2020;Vesper GPS, ASD;3.81;32;51.7;25.3;;;11;farmland;NA;32.63333333;33;NA;NA;NA;NA;NA;NA;1.94704;no;not uploaded yet;N10/21507B4E;published;30
Reusch;Coastal onshore wind turbines lead to habitat loss for bats in Northern Germany;Nyctalus noctula;male;adult;53.61449;7.398331;Norden Lower Saxony;16.08.2020;Vesper GPS, ASD;3.82;31;52.9;27.13;;;5;farmland;NA;33.66666667;34;NA;NA;NA;NA;NA;NA;20.42113;no;not uploaded yet;N11/1950674E;published;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;02.09.2015;Robin GPS, CellGuide / Lucid;3.9;NA;NA;NA;;;NA;urban;15;;15;41.5;;41.5;10;2.9;;;;dryad data?;R02;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;02.09.2015;Robin GPS, CellGuide / Lucid;3.9;NA;NA;NA;;;NA;urban;17;;17;24.48333333;;24.48333333;5.6;2.4;;;;dryad data?;R03;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;24.06.2015;Robin GPS, CellGuide / Lucid;3.9;NA;NA;NA;;;NA;urban;198;;198;71.25;;71.25;13.6;5.1;;;;dryad data?;R01;;30
Roeleke;Habitat use of bats in relation to wind turbines revealed by GPS tracking;Nyctalus noctula;male;adult;53.372703;14.048077;Carmzow Uckermark;23.05.2014;Robin GPS, CellGuide / Lucid;4.2;31;53.9;NA;;;NA;farmland;53;NA;53;9;NA;9;3;1;NA;NA;no;movebank, 137082593;114867;;30
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;53.348847;13.777486;Dedelow Uckermark;22.07.2016;Vesper GPS, ASD;4.5;30.5;54;27;;;13;farmland;42;NA;42;71;NA;71;23;3.1;NA;NA;no;movebank,  622521340;A133679_220716;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;53.348847;13.777486;Dedelow Uckermark;22.07.2016;Vesper GPS, ASD;4.5;29.5;53;29.5;;;2;farmland;37;NA;37;105;NA;105;49;6.2;NA;NA;no;movebank,  622521340;A133680_220716;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;24.07.2016;Vesper GPS, ASD;4.5;28.5;54.3;28;;;2;farmland;24;NA;24;164;NA;164;65;4;NA;NA;no;movebank,  622521341;A133687_240716;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;24.07.2016;Vesper GPS, ASD;4.5;30;54;28;;;2;farmland;117;NA;117;92;NA;92;43;3.6;NA;NA;no;movebank,  622521342;A133688_240716;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;24.07.2016;Vesper GPS, ASD;4.5;29;54.5;27;;;4;farmland;122;NA;122;107;NA;107;55;3.1;NA;NA;no;movebank,  622521343;A133689_240716;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;24.07.2016;Vesper GPS, ASD;4.5;27.5;54;28;;;2;farmland;94;NA;94;85;NA;85;30;5.1;NA;NA;no;movebank,  622521344;A133690_240716;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;01.08.2017;Vesper GPS, ASD;4.5;31;55.4;29;;;2;forest;6;NA;6;85;NA;85;45;6.4;NA;NA;no;movebank,  622521345;A137363_010817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;52.222985;13.754206;Prieros;01.08.2017;Vesper GPS, ASD;4.5;29.5;52;28;;;3;forest;12;NA;12;192;NA;192;106;7.4;NA;NA;no;movebank,  622521346;A137369_010817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;01.08.2017;Vesper GPS, ASD;4.5;27.5;52;26;;;2;forest;5;NA;5;103;NA;103;45;5.3;NA;NA;no;movebank,  622521347;A137396_010817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;03.08.2017;Vesper GPS, ASD;4.5;28.5;53.5;28.5;;;1;forest;21;NA;21;189;NA;189;151;32.3;NA;NA;no;movebank,  622521348;A143507_030817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;01.08.2017;Vesper GPS, ASD;4.5;29;51.2;27;;;3;forest;13;NA;13;124;NA;124;59;6.4;NA;NA;no;movebank,  622521349;A143508_010817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;01.08.2017;Vesper GPS, ASD;4.5;29.5;55.1;28.5;;;2;forest;8;NA;8;227;NA;227;173;33.8;NA;NA;no;movebank,  622521350;A143521_010817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;01.08.2017;Vesper GPS, ASD;4.5;31;53.5;29;;;3;forest;11;NA;11;146;NA;146;77;10.3;NA;NA;no;movebank,  622521351;A143525_010817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;03.08.2017;Vesper GPS, ASD;4.5;30.5;55.3;30;;;2;forest;51;NA;51;48;NA;48;23;1.7;NA;NA;no;movebank,  622521352;A143538_030817;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;16.07.2018;Vesper GPS, ASD;4.5;29.5;53.7;28;;;3;forest;-33;NA;-33;398;NA;398;31;5.3;NA;NA;no;movebank,  622521353;A143675_160718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;52.222985;13.754206;Prieros;16.07.2018;Vesper GPS, ASD;4.5;29;53.6;28.5;;;2;forest;20;NA;20;312;NA;312;43;4.3;NA;NA;no;movebank,  622521354;A143676_160718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;52.222985;13.754206;Prieros;16.07.2018;Vesper GPS, ASD;4.5;26.5;54;26.5;;;1;forest;-5;NA;-5;393;NA;393;35;4.3;NA;NA;no;movebank,  622521355;A143681_160718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;52.222985;13.754206;Prieros;16.07.2018;Vesper GPS, ASD;4.5;28.5;53.6;29.5;;;1;forest;-24;NA;-24;356;NA;356;33;2.7;NA;NA;no;movebank,  622521356;A143683_160718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;26;54.5;24.5;;;1;farmland;36;NA;36;192;NA;192;49;9.2;NA;NA;no;movebank,  622521357;f02_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;26.5;54.6;24;;;1;farmland;29;NA;29;103;NA;103;25;3.5;NA;NA;no;movebank,  622521358;f04_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;27;55.6;25.5;;;1;farmland;41;NA;41;164;NA;164;46;6;NA;NA;no;movebank,  622521359;f05_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;28.5;57;28;;;1;farmland;30;NA;30;173;NA;173;58;6.9;NA;NA;no;movebank,  622521360;f06_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;26.5;53.7;25;;;1;farmland;24;NA;24;38;NA;38;10;3.9;NA;NA;no;movebank,  622521361;f08_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;26;54;24;;;1;farmland;23;NA;23;125;NA;125;35;4.4;NA;NA;no;movebank,  622521362;f23_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;26;54.8;25.5;;;1;farmland;26;NA;26;112;NA;112;29;5.3;NA;NA;no;movebank,  622521363;f26_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;female;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;26.5;55;25;;;1;farmland;28;NA;28;91;NA;91;25;5.2;NA;NA;no;movebank,  622521364;f28_210718;;31
Roeleke;Landscape structure influences the use of social information in an insectivorous bat;Nyctalus noctula;male;subadult;53.348847;13.777486;Dedelow Uckermark;21.07.2018;Vesper GPS, ASD;4.5;29;54.8;29;;;1;farmland;20;NA;20;143;NA;143;49;9.8;NA;NA;no;movebank,  622521365;f31_210718;;31
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;29.08.2018;Vesper GPS, ASD;4.5;29;55.7;29;30.08.2018;11:00;1;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E449569;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;29.08.2018;Vesper GPS, ASD;4.5;29;51;30;30.08.2018;11:30;1;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E442066;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;29.08.2018;Vesper GPS, ASD;4.5;29;53.6;29.5;30.08.2018;12:30;1;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E442051;no data;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;29.08.2018;Vesper GPS, ASD;4.5;30;50.7;28;30.08.2018;12:30;1;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E442060;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;30.08.2018;Vesper GPS, ASD;4.5;29.5;51.3;27;31.08.2018;14:00;1;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E442046;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;30.08.2018;Vesper GPS, ASD;4.5;31;51.5;29;03.09.2018;11:00;4;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E449580;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;30.08.2018;Vesper GPS, ASD;4.5;28.5;53.6;28;31.08.2018;14:00;1;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E449579;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;26.08.2016;Vesper GPS, ASD;4.9;28.5;52;NA;30.08.2016;14:00;NA;urban;59;;59;68.6;;68.6;17.7;5.7;;;;dryad data?;B25;nur logger;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;16.08.2016;Vesper GPS, ASD;4.9;31.5;53;29.5;18.08.2016;22:05;2;urban;10;NA;10;75.55;NA;75.55;14.6;2.6;NA;NA;no;dryad data?;B17, E435746;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;17.08.2016;Vesper GPS, ASD;4.9;30.5;52.5;26.5;19.08.2016;21:50;2;urban;53;;53;75.2;;75.2;13.7;1.2;;;no;dryad data?;B15, E5436808;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;subadult;52.547391;13.532654;Marzahn Berlin;16.08.2016;Vesper GPS, ASD;4.9;33.5;53.1;29.5;18.08.2016;21:55;2;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;B18, E435750;keine tracking daten, nicht in die publikation mit eingeflossen;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;27.07.2016;Vesper GPS, ASD;4.9;33.7;55.7;30.5;28.07.2016;21:30;1;urban;22;;22;15.85;;15.85;4.3;1.1;;;no;dryad data?;B11, A436735;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;27.07.2016;Vesper GPS, ASD;4.9;35.5;52.6;31.5;28.07.2016;21:40;1;urban;32;;32;11.08333333;;11.08333333;3;1.2;;;no;dryad data?;B13, A436727;2nd_recap 16.08.2016 33,0g;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;27.07.2016;Vesper GPS, ASD;4.9;34;53.5;30;28.07.2016;21:45;1;urban;22;;22;31.2;;31.2;7.8;1.4;;;no;dryad data?;B14, A436728;2nd_recap 16.08.2016 32,5g;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;22.07.2016;Vesper GPS, ASD;4.9;33;52.8;30.9;25.07.2016;;3;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;;B10, A435747;gps empty;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;16.08.2016;Vesper GPS, ASD;4.9;31.5;52.8;32;17.08.2016;;1;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;;B16, E435747;keine tracking daten, nicht in die publikation mit eingeflossen;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;26.08.2016;Vesper GPS, ASD;4.9;29.5;52.1;28.5;30.08.2016;;4;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;;B26, E436985;keine tracking daten, nicht in die publikation mit eingeflossen;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;15.08.2017;Vesper GPS, ASD;4.93;32.5;53.8;34;16.08.2017;13:00;1;urban;3;;3;35.78333333;;35.78333333;6.3;3.6;;;;dryad data?;E442052;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;15.08.2017;Vesper GPS, ASD;5;29;52;31;16.08.2017;13:15;1;urban;2;;2;13.21666667;;13.21666667;4.4;3;;;;dryad data?;E435805;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;22.07.2017;Vesper GPS, ASD;5;32;52.8;29.5;29.07.2017;;7;urban;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;E435747;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;02.08.2017;Vesper GPS, ASD;5.06;29;52.6;NA;08.08.2017;13:30;NA;urban;39;;39;45.4;;45.4;16.5;15.7;;;;dryad data?;BB15;nur logger;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;27.07.2017;Vesper GPS, ASD;5.07;27;53.5;26.5;30.07.2017;20:15;3;urban;37;;37;46.91666667;;46.91666667;12.1;6.5;;;;dryad data?;BM12 (E442054);;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;28.07.2017;Vesper GPS, ASD;5.09;31;52.8;29.5;30.07.2017;21:15;2;urban;46;;46;31.08333333;;31.08333333;7.5;2.6;;;;dryad data?;BM13;;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;27.07.2017;Vesper GPS, ASD;5.15;26.5;53.5;26.5;30.07.2017;21:15;3;urban;39;;39;72.65;;72.65;24;9.2;;;;dryad data?;BM17 (E442055);;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;21.08.2017;Vesper GPS, ASD;5.17;31;53.3;NA;28.08.2017;12:00;NA;urban;34;;34;12.11666667;;12.11666667;3.1;2.4;;;;dryad data?;BM28;nur logger;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;09.08.2017;Vesper GPS, ASD;5.28;28;52.1;26;10.08.2017;20:35;1;urban;26;;26;51.11666667;;51.11666667;13.6;14.8;;;;dryad data?;BB19;nur logger;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;05.07.2017;Vesper GPS, ASD;5.29;33;54.2;29;17.07.2017;21:40;12;urban;51;;51;7.383333333;;7.383333333;2.3;2.1;;;;dryad data?;BM3 (E442044);;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;27.07.2017;Vesper GPS, ASD;5.34;28;53.7;27.5;30.07.2017;20:45;3;urban;45;;45;151.9;;151.9;26.2;7.8;;;;dryad data?;BM8 (E435808);;30
Voigt;Movement responses of common noctule bats to the illuminated urban landscape;Nyctalus noctula;male;adult;52.547391;13.532654;Marzahn Berlin;05.07.2017;Vesper GPS, ASD;5.42;36.5;53.7;35;12.07.2017;13:00;7;urban;33;;33;27.93333333;;27.93333333;7.6;5.5;;;;dryad data?;BM6 (E449884);;30
